Ticker,Nome,Setor,SubSetor,Segmento,Cotacao,Variacao,Abertura,Maxima,Minima,Fechamento_Anterior,Volume,Volume_Medio,Maxima_52s,Minima_52s,Market_Cap,PE,EPS,DY,DY_12m,PL,PVP,PSR,PAtivo,PCapGiro,PAtivoCircLiq,PEBIT,PEBITDA,EV_EBIT,EV_EBITDA,LPA,VPA,Patrimonio,Lucro_Liquido,EBIT,Receita_Liquida,ROE,ROA,ROIC,GiroAtivos,MargemBruta,MargemEBITDA,MargemEBIT,MargemLiquida,DivLiquida_PL,DivLiquida_EBIT,DivLiquida_EBITDA,LiquidezCorrente,Passivos_Ativos,PL_Ativos,CAGR_Receitas_5a,CAGR_Lucros_5a,Qtd_Acoes,Dividendo_Medio_12m,Dividendo_Total_12m,Dividendo_Ultimo,Qtd_Dividendos_12m,Graham,Graham_BR,Bazin,Lynch,Lynch_Preco_Teto,Lynch_Mod,AGF,Upside_Graham,Upside_Graham_BR,Upside_Bazin,Upside_Lynch_Preco_Teto,Upside_AGF,Score_CS,Score_CS_Classificacao,ROE_15pct,DY_3pct,DivPL_0_5,PL_15,PVP_2,Margem_10pct,LiqCorrente_1,CAGR_5pct,ROIC_10pct,Beta,Media_50d,Media_200d,FCO,FCL
CLSC4,Centrais Eletricas d Snt Ctrn S Clsc Preference Shares,Utilidade Pública,Energia Elétrica,Energia Elétrica,145.76,0.0,146.2,146.2,145.01,145.76,2000,2755,156.75,80.91,5447994061,7.71,18.91,2.24,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,23044454,0.7992,3.1969,0.809,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CMIG3,Energy of Minas Gerais Co,Utilidade Pública,Energia Elétrica,Energia Elétrica,16.24,0.0,16.47,16.47,16.06,16.24,98000,178596,19.68,12.91,38559948500,9.6,1.69,11.08,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,956601911,0.0967,0.387,0.1057,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CMIG4,Energy of Minas Gerais Co Preference Shares,Utilidade Pública,Energia Elétrica,Energia Elétrica,11.5,0.0,11.29,11.54,11.2,11.5,21195400,17585900,13.61,9.16,38559948500,6.8,1.69,14.54,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1905179984,0.1057,0.423,0.0946,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CMIN3,CSN Mineracao SA,Materiais Básicos,Mineração,Minerais Metálicos,4.28,0.0,4.72,4.75,4.26,4.28,16050700,7582738,6.37,4.26,23600216476,10.37,0.41,8.21,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,5432044538,0.0611,0.2443,0.0478,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CMSA3,#N/A,Financeiro e Outros,Outros,Outros,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CMSA4,#N/A,Financeiro e Outros,Outros,Outros,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CNSY3,#N/A,Consumo Cíclico,Mídia,Produção e Difusão de Filmes e Programas,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CNTO3,#N/A,Consumo Cíclico,Comércio,Produtos Diversos,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
COCE3,Companhia Energetica do Ceara,Utilidade Pública,Energia Elétrica,Energia Elétrica,33.32,0.0,0.0,0.0,0.0,33.32,0,3,48.49,24.66,2827903985,5.59,5.96,3.46,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,53402024,0.6602,2.6408,0.9289,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
COCE5,Companhia Energetica do Ceara Preference Shares Class A,Utilidade Pública,Energia Elétrica,Energia Elétrica,32.51,0.0,32.68,32.8,32.5,32.51,24800,14562,34.54,24.25,2827903985,5.46,5.96,4.45,8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,31210514,0.6751,2.7002,0.9883,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
COCE6,Companhia Energetica do Ceara Preference Shares Class B,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,-100.0,0.0,0.0,0.0,8.58,0,0,0.0,0.0,2827903985,0.0,5.96,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1689481,0.8398,3.359,1.6471,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
COGN3,Cogna Educacao SA,Consumo Cíclico,Diversos,Serviços Educacionais,2.5,0.0,2.53,2.59,2.48,2.5,18042000,31628780,4.73,2.18,5238595000,6.01,0.42,4.76,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2064266831,0.0465,0.1862,0.0486,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CORR3,#N/A,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,74.8669,74.8669,74.8669,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CORR4,#N/A,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,23.3277,93.3109,74.8669,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CPFE3,CPFL Energia SA,Utilidade Pública,Energia Elétrica,Energia Elétrica,44.72,0.0,44.71,45.3,44.51,44.72,2540600,2322156,53.03,34.3,51528800286,8.94,5.0,5.67,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1152254440,0.3145,1.2581,0.26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CPLE11,#N/A,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.8612,3.445,0.8587,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CPLE3,Companhia Paranaense de Energia,Utilidade Pública,Energia Elétrica,Energia Elétrica,14.85,0.0,14.81,14.92,14.77,14.85,17221200,26199984,16.87,9.85,19601748053,16.24,0.91,9.13,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2982810590,0.2559,1.0234,0.3704,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CPLE5,#N/A,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.2043,0.8172,0.4384,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CPLE6,#N/A,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.2043,0.8172,0.4384,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CPRE3,#N/A,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0072,0.0072,0.0072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CRDE3,#N/A,Consumo Cíclico,Construção Civil,Incorporações,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CRFB3,#N/A,Consumo não Cíclico,Comércio e Distribuição,Alimentos,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0788,0.3153,0.0948,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CRIV3,#N/A,Financeiro e Outros,Intermediários Financeiros,Soc. Crédito e Financiamento,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0231,0.0924,0.025,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CRIV4,#N/A,Financeiro e Outros,Intermediários Financeiros,Soc. Crédito e Financiamento,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.2288,0.9151,0.237,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CRPG3,Tronox Pigmentos do Brasil SA,Materiais Básicos,Químicos,Químicos Diversos,18.7,0.0,18.7,18.7,18.7,18.7,100,10,21.5,15.0,488391776,0.0,-2.3,0.0,44.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,10158398,2.1022,8.409,0.2786,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CRPG5,Cristal Pigmentos do Brasil Pref Shs A,Materiais Básicos,Químicos,Químicos Diversos,15.61,0.0,16.16,17.0,15.61,15.61,14900,2753,25.48,11.64,488391776,0.0,-2.3,0.0,53.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,12342238,2.105,8.4199,0.2895,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CRPG6,Cristal Pigmentos do Brasil Pref Shs B,Materiais Básicos,Químicos,Químicos Diversos,16.81,0.0,16.51,16.81,16.51,16.81,1200,213,23.89,10.5,488391776,0.0,-2.3,0.0,50.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,6518111,2.1022,8.409,0.2786,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CSAB3,#N/A,Financeiro e Outros,Previdência e Seguros,Seguradoras,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1.1226,4.4905,0.6023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CSAB4,#N/A,Financeiro e Outros,Previdência e Seguros,Seguradoras,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1.2349,4.9395,0.6626,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CSAN3,Cosan SA,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,4.41,0.0,4.44,4.59,4.4,4.41,28844100,31570673,8.78,4.21,17492577504,0.0,-2.86,0.0,38.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3966570932,0.4207,1.6828,0.4515,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CSED3,Cruzeiro do Sul Educacional SA,Consumo Cíclico,Diversos,Serviços Educacionais,4.17,0.0,4.06,4.24,4.06,4.17,449700,758404,7.03,3.88,1543097269,5.59,0.75,7.44,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,364542552,0.1797,0.7189,0.2743,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CSMG3,Companhia de Saneamento d Mns Grs CPS MG,Utilidade Pública,Água e Saneamento,Água e Saneamento,53.5,0.0,51.5,54.36,51.49,53.5,6781300,4150483,61.0,21.43,20650727150,14.97,3.57,4.25,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,380253069,0.3537,1.4146,0.1638,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CSNA3,Companhia Siderurgica Nacional SA,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,6.15,0.0,6.36,6.44,6.07,6.15,15875200,10233897,11.32,5.66,8278625828,0.0,-1.51,0.0,41.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1326093947,0.6344,2.5375,0.5505,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CSRN3,#N/A,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.4097,1.6389,0.0863,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CSRN5,#N/A,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.4507,1.8028,0.0949,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CSRN6,#N/A,Utilidade Pública,Energia Elétrica,Energia Elétrica,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.6682,2.6729,1.0442,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CSUD3,CSU Digital SA,Bens Industriais,Serviços,Serviços Diversos,16.83,0.0,16.95,17.01,16.57,16.83,76400,144216,19.8,15.02,714116924,6.81,2.47,14.88,12.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,41800000,0.5454,2.1815,0.6288,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CTAX3,Contax Participacoes SA em Recpraca Jdcl,Bens Industriais,Serviços,Serviços Diversos,0.58,0.0,0.61,0.61,0.58,0.58,3000,10857,1.29,0.51,15725933,0.0,-1.29,0.0,458.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,26710356,0.6649,2.6596,0.2283,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CTCA3,CTC Centro de Tecnologia Canavieira SA,Consumo não Cíclico,Agropecuária,Agricultura,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320748000,0.1122,0.4487,0.1564,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Pessimo,0,0,0,0,0,0,0,0,0,0,0,0,,
CTKA3,Karsten SA,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,46.95,0.0,0.0,0.0,0.0,46.95,0,0,50.0,31.0,256926527,4.13,11.37,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2878404,0.8595,3.4381,0.1678,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
CTKA4,Karsten SA Preference Shares,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,35.75,0.0,36.01,36.01,35.75,35.75,1100,1307,49.97,31.0,256926527,3.14,11.37,0.0,10.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3326971,0.9455,3.782,0.1846,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pessimo,0,1,0,0,0,0,0,0,0,0,0,0,,
